message,dtTime,userID,user,type,episode
哈哈哈啊哈哈5块,7835.968,706a10ec,706a10ec,2,2
2·5啊,7836.3,db1e8b0f,db1e8b0f,2,2
五块万岁,7836.31,65a94af2,65a94af2,2,2
这是一个五块钱的弹幕,7836.566,56b7701e,56b7701e,2,2
看完留念,7836.891,9a44a350,9a44a350,2,2
两块五的尊贵,7837.742,ab276e71,ab276e71,2,2
两块五万岁\(≧▽≦)/……,7838.584,5893139,5893139,2,2
2.5B币,7838.691,9466c5ab,9466c5ab,2,2
方开最帅,7838.883,f933a94d,f933a94d,2,2
纪念2快5,7839.206,1260d4d3,1260d4d3,2,2
留下两块五的痕迹,7839.501,a3c8f187,a3c8f187,2,2
我也留个弹幕吧,7839.876,8d8d358c,8d8d358c,2,2
666,7840.433,9b2a007b,9b2a007b,2,2
合影一下好了,7840.875,958f2564,958f2564,2,2
2.5 2.5,7840.955,3e5872aa,3e5872aa,2,2
留下两块五的弹幕,7841.028,e62b0fea,e62b0fea,2,2
证明我来过,7841.137,fc45c82f,fc45c82f,2,2
当冥想的日子飞逝，喧嚣的日子把我们唤去，且在此给他留下些2.5B的痕迹,7841.761,debbd7a9,debbd7a9,2,2
2.5,7842.038,3b499329,3b499329,2,2
阿阿阿啊啊！合影！！！,7842.321,edec1192,edec1192,2,2
两块五,7842.758,9eb610df,9eb610df,2,2
5块的痕迹,7843.261,a81b2f94,a81b2f94,2,2
留下2.5的弹幕,7843.331,a34d7999,a34d7999,2,2
5RMB的悲伤,7843.618,3587fb8d,3587fb8d,2,2
2.5,7843.962,66eb6d65,66eb6d65,2,2
留念,7844.096,c7063fda,c7063fda,2,2
你们都留，我也留个年会免费的两块五,7844.202,7356b36a,7356b36a,2,2
2.5  2.5  2.5  2.5,7844.708,335d8725,335d8725,2,2
来啦,7845.001,8364e4e0,8364e4e0,2,2
2.5   2.5,7845.105,aed54239,aed54239,2,2
5块,7845.12,706a10ec,706a10ec,2,2
5块,7845.69,2f95c742,2f95c742,2,2
啥,7846.165,4538f16a,4538f16a,2,2
2.5b,7847.918,e24eb618,e24eb618,2,2
两块五的证据,7848.698,1.08974E+06,1.08974E+06,2,2
合影留念,7850.263,758d6333,758d6333,2,2
2.5的留念,7850.654,753a42ef,753a42ef,2,2
两块五留念,7850.897,f162c539,f162c539,2,2
当冥想的日子飞逝，喧嚣的日子把我们唤去，且在此给他留下些2.5B的痕迹,7851.009,debbd7a9,debbd7a9,2,2
为了2块5，万岁,7851.219,eed9a838,eed9a838,2,2
2.5留念,7851.736,5e76793f,5e76793f,2,2
2.5,7851.754,fef69466,fef69466,2,2
留下足迹,7852.393,17007be2,17007be2,2,2
两块五的痕迹,7852.995,7f649ac2,7f649ac2,2,2
留念,7854.014,3810bc0b,3810bc0b,2,2
散花,7854.078,de422c87,de422c87,2,2
两块五买来的感动,7854.665,233f2ca,233f2ca,2,2
250,7854.985,ca92a2a2,ca92a2a2,2,2
2.5,7855.84,cbab9047,cbab9047,2,2
两块五直了,7856.531,a3d1d241,a3d1d241,2,2
2.5没了我总得留个下点什么吧,7856.704,a7ee55bf,a7ee55bf,2,2
五块的痕迹,7857.293,d0b5262,d0b5262,2,2
合影,7857.735,9d9f9a0b,9d9f9a0b,2,2
留念,7859.354,8364e4e0,8364e4e0,2,2
撒花,7859.595,97c14ba2,97c14ba2,2,2
两块五的弹幕,7860.081,65658d22,65658d22,2,2
2.5万岁,7860.317,d90e578d,d90e578d,2,2
五块,7861.275,c4cc7d5a,c4cc7d5a,2,2
2.5合影留念,7861.376,a5358cc4,a5358cc4,2,2
两块五,7861.849,2c0c25b3,2c0c25b3,2,2
留下之前未看完，现在又补完的弹幕,7862.358,76c644a5,76c644a5,2,2
五块的弹幕,7862.452,a20979ca,a20979ca,2,2
2.5,7862.605,bcc74535,bcc74535,2,2
留念,7863.605,860c23b3,860c23b3,2,2
撒花,7864.683,2665be99,2665be99,2,2
两块五是真的快乐,7864.899,a22a2377,a22a2377,2,2
兰升阳你别看了,7866.352,a9edf358,a9edf358,2,2
合影,7866.757,8d6b4be8,8d6b4be8,2,2
250,7866.851,a3d1d241,a3d1d241,2,2
2.5＋年费。血亏,7866.925,b7c2d606,b7c2d606,2,2
5块纪念,7867.645,8bf17bbb,8bf17bbb,2,2
(⊙o⊙)…,7868.003,55f57e92,55f57e92,2,2
合影,7869.538,9f153462,9f153462,2,2
留下2.5的痕迹,7871.85,1b37ee78,1b37ee78,2,2
5块,7872.938,706a10ec,706a10ec,2,2
2.5,7873.214,360e7a2e,360e7a2e,2,2
5块花的值,7873.409,ea280ca3,ea280ca3,2,2
留念,7874.088,cd492892,cd492892,2,2
留下5块的痕迹,7874.432,39fdb658,39fdb658,2,2
5快钱的弹幕,7875.106,50306ff6,50306ff6,2,2
买一次忘记看了    又买了一次 我用了5块。。。。。。。。,7875.114,71919ef7,71919ef7,2,2
哈,7875.238,fde07c2,fde07c2,2,2
修下弹幕,7875.291,76c644a5,76c644a5,2,2
合影留念,7875.319,5b7ad538,5b7ad538,2,2
2.5的欢乐,7875.407,413f90a2,413f90a2,2,2
两块五的快乐,7875.518,d0ba26e3,d0ba26e3,2,2
毕竟2.5B币，总得留个纪念,7875.579,d7e44b79,d7e44b79,2,2
2.5,7875.642,c40175cb,c40175cb,2,2
两块五,7875.809,2225ebaf,2225ebaf,2,2
合影,7875.962,5a15546b,5a15546b,2,2
合影,7876.046,8f88968f,8f88968f,2,2
2.5  2.5  2.5  2.5,7876.143,335d8725,335d8725,2,2
合影,7876.253,5eef6f67,5eef6f67,2,2
留念,7876.288,54334d6,54334d6,2,2
2块5留念,7876.48,a7141fbc,a7141fbc,2,2
2.5,7877.066,3e5872aa,3e5872aa,2,2
2.5的弹幕,7877.113,8ace0c20,8ace0c20,2,2
留下痕迹,7877.898,cc0b0a6a,cc0b0a6a,2,2
合影~,7878.054,4062ff1,4062ff1,2,2
2.5,7878.289,6b8dd828,6b8dd828,2,2
合影,7878.547,d1657b55,d1657b55,2,2
2.5,7878.82,296e709e,296e709e,2,2
2.5,7879.149,1565d7d4,1565d7d4,2,2
合影,7879.753,5eef6f67,5eef6f67,2,2
留下2.5的痕迹,7879.82,c4263b3,c4263b3,2,2
结尾留念,7881.006,540ad963,540ad963,2,2
合影留念,7881.34,8d6b4be8,8d6b4be8,2,2
合影！留念,7883.008,769d849d,769d849d,2,2
合影,7883.193,5eef6f67,5eef6f67,2,2
liangkuaiwu,7883.282,42959454,42959454,2,2
合影留念,7883.349,5bf4580,5bf4580,2,2
2.5留影,7883.55,da20e381,da20e381,2,2
证明我是个年会，还交了2.5的税,7884.081,762e305a,762e305a,2,2
来了,7884.686,a9ba657,a9ba657,2,2
我是孙一峰,7885.185,d6a072e5,d6a072e5,2,2
五块钱的合影,7885.269,ab53f2c9,ab53f2c9,2,2
合影,7886.442,5a15546b,5a15546b,2,2
2.5,7887.523,6aabbadf,6aabbadf,2,2
合影,7887.764,a20979ca,a20979ca,2,2
2.5元的笑容,7888.07,46f74e1f,46f74e1f,2,2
渍渍,7888.302,66a5fde,66a5fde,2,2
两块五合影,7888.32,fb8ad069,fb8ad069,2,2
2.5留念,7889.266,742c801b,742c801b,2,2
2.5而已至于吗.......留念。,7889.802,c2fc8b57,c2fc8b57,2,2
2.5的留念,7889.814,753a42ef,753a42ef,2,2
合影,7890.082,6cc96904,6cc96904,2,2
合影,7890.821,931bdb26,931bdb26,2,2
留念,7890.988,c3682986,c3682986,2,2
合影留念,7890.989,2e152c39,2e152c39,2,2
合影留念,7891.062,8d6b9202,8d6b9202,2,2
合影,7891.581,9d7b95a4,9d7b95a4,2,2
五块的合影!!!!!,7891.606,b7be17d7,b7be17d7,2,2
合影留念,7891.635,ca5a2ff5,ca5a2ff5,2,2
合影留念,7891.657,ca09741e,ca09741e,2,2
两块五,7891.669,90bd9342,90bd9342,2,2
合影合影,7891.687,7f25ada0,7f25ada0,2,2
合影,7891.759,6f4cd8a2,6f4cd8a2,2,2
两块五的合影！,7891.765,42b5f16a,42b5f16a,2,2
合影,7891.889,7690335d,7690335d,2,2
合影,7891.907,e21a4345,e21a4345,2,2
合影,7892.015,3a15ee97,3a15ee97,2,2
合影,7892.067,a4021fca,a4021fca,2,2
合影,7892.091,eb2a9128,eb2a9128,2,2
合影留念,7892.171,540ad963,540ad963,2,2
合影,7892.195,f1123229,f1123229,2,2
合影留念,7892.281,9be361a8,9be361a8,2,2
王珊珊我知道你在看,7892.343,76c644a5,76c644a5,2,2
合影,7892.348,21c793aa,21c793aa,2,2
合影！！！,7892.494,59319ace,59319ace,2,2
留念,7892.537,9addbe0c,9addbe0c,2,2
合影！,7892.565,e4b9260e,e4b9260e,2,2
合影,7892.67,ef9bd65f,ef9bd65f,2,2
留下五块钱的合影,7892.721,3f6540ca,3f6540ca,2,2
合影留念,7892.755,ca5a2ff5,ca5a2ff5,2,2
合影留念,7892.81,a7310d0e,a7310d0e,2,2
合影,7892.83,a7a03dde,a7a03dde,2,2
年会不花钱合影,7892.836,2758932,2758932,2,2
合影！,7892.91,9969fbed,9969fbed,2,2
合影,7892.971,775c3491,775c3491,2,2
合影留念,7892.971,775c3491,775c3491,2,2
合影,7892.992,a20979ca,a20979ca,2,2
合影留念,7893.026,668e46db,668e46db,2,2
合影,7893.028,41dda13c,41dda13c,2,2
合影,7893.139,bbea8037,bbea8037,2,2
合影,7893.273,3474bb58,3474bb58,2,2
合影留念,7893.289,176ea77a,176ea77a,2,2
！！！！合影留念！！！！,7893.289,176ea77a,176ea77a,2,2
合影,7893.333,44ca38,44ca38,2,2
合影留念,7893.363,173c6950,173c6950,2,2
合影,7893.378,e468970a,e468970a,2,2
合影,7893.381,b4730143,b4730143,2,2
合影,7893.441,5da04ad0,5da04ad0,2,2
2块5！,7893.61,ef897bd,ef897bd,2,2
合影留念！！！,7893.657,d90e578d,d90e578d,2,2
2.5的留念,7893.699,753a42ef,753a42ef,2,2
合影留念,7893.811,59319ace,59319ace,2,2
合影徐锦江,7893.851,ccb3a5d9,ccb3a5d9,2,2
和我的5块合个影,7893.917,80eb009c,80eb009c,2,2
合影留念,7894.022,c2fc8b57,c2fc8b57,2,2
合影,7894.025,23e3137d,23e3137d,2,2
合影撒花！！！！,7894.054,bada0b7c,bada0b7c,2,2
合影,7894.227,ac8dd3e6,ac8dd3e6,2,2
合影,7894.251,931bdb26,931bdb26,2,2
合影留念,7894.257,fef2b831,fef2b831,2,2
合影了，合影。,7894.465,2de010bd,2de010bd,2,2
合影留念,7894.49,1b37ee78,1b37ee78,2,2
合影,7894.587,8a3dbbd7,8a3dbbd7,2,2
2.5B币的痕迹,7894.595,ca5a2ff5,ca5a2ff5,2,2
留下2.5的痕迹,7894.809,8c40afab,8c40afab,2,2
合影留念～,7894.991,7f187e15,7f187e15,2,2
合影,7895.094,42049674,42049674,2,2
合影留念,7895.406,40ca320,40ca320,2,2
留下足迹,7895.53,ef5a90b3,ef5a90b3,2,2
留念,7895.715,cdefca5b,cdefca5b,2,2
合影,7895.799,8d6b4be8,8d6b4be8,2,2
合影,7897.033,f57516bc,f57516bc,2,2
合影,7897.431,8edf3694,8edf3694,2,2
合影,7897.998,da3a6e68,da3a6e68,2,2
撒花,7898.003,62776005,62776005,2,2
2.5元的合影,7898.166,ff9de25a,ff9de25a,2,2
合影,7898.367,5a4968af,5a4968af,2,2
合影,7898.689,97bad341,97bad341,2,2
5块5块,7898.922,2f6bd33c,2f6bd33c,2,2
合影,7899.249,3277bbf3,3277bbf3,2,2
合影了,7899.619,c59a6ef9,c59a6ef9,2,2
留下2.5的痕迹,7899.905,ff0c93f8,ff0c93f8,2,2
合影,7900.488,12bb49b0,12bb49b0,2,2
合影合影,7900.538,c2fc8b57,c2fc8b57,2,2
合影,7900.844,85fde113,85fde113,2,2
合影留念,7900.884,51c0d40b,51c0d40b,2,2
五块钱的弹幕,7901.518,bf7ee45c,bf7ee45c,2,2
留个弹幕纪念一下,7901.559,a5fd5352,a5fd5352,2,2
合影,7901.738,fbd5349f,fbd5349f,2,2
合影,7901.853,f57516bc,f57516bc,2,2
合影,7902.676,8704308b,8704308b,2,2
2.5,7903.272,b8441ff6,b8441ff6,2,2
2.5.,7903.442,3bb33b19,3bb33b19,2,2
合影,7903.817,369bc7b6,369bc7b6,2,2
合影留念,7903.946,cf124049,cf124049,2,2
我可以去睡觉啦！（各位晚安）,7904.047,cf4ffeca,cf4ffeca,2,2
2019/3/26/11.31,7904.195,a3d65c4,a3d65c4,2,2
合影,7904.226,87777ae3,87777ae3,2,2
合影,7904.3,b4a7d2ed,b4a7d2ed,2,2
合影,7904.411,fc45c82f,fc45c82f,2,2
合影,7904.478,7a549a94,7a549a94,2,2
撒花,7904.815,467dec47,467dec47,2,2
合影,7905.187,ccfc700d,ccfc700d,2,2
合影！！！！！！！,7905.507,6a70e171,6a70e171,2,2
合影,7905.879,4c71e49d,4c71e49d,2,2
合影,7905.985,aff23b7d,aff23b7d,2,2
2块5没了,7906.023,ee27380f,ee27380f,2,2
合影留念,7906.041,2eccb92b,2eccb92b,2,2
合影留念,7907.003,f53c44d1,f53c44d1,2,2
合影,7907.497,4e4e7a8b,4e4e7a8b,2,2
合影,7907.562,b8d73493,b8d73493,2,2
合影,7907.669,40182dd9,40182dd9,2,2
合影,7907.746,cdefca5b,cdefca5b,2,2
撒花,7907.807,364abedf,364abedf,2,2
合影留念,7907.934,7bb004f7,7bb004f7,2,2
2块五结束了,7909.291,ec750ebe,ec750ebe,2,2
5,7909.376,706a10ec,706a10ec,2,2
2.5,7909.674,dd126a15,dd126a15,2,2
留念,7910.435,8346925f,8346925f,2,2
合影,7910.441,538baf0f,538baf0f,2,2
撒花,7910.636,7b34c484,7b34c484,2,2
合影留恋,7911.083,9d280ebc,9d280ebc,2,2
合影,7911.756,7a87baf6,7a87baf6,2,2
合影,7912.535,aec9a7a3,aec9a7a3,2,2
完结，撒花,7912.602,ad69c961,ad69c961,2,2
合影,7912.731,ef555377,ef555377,2,2
合影,7912.735,7e2fb41c,7e2fb41c,2,2
2.5完结了..,7913.642,5dde134e,5dde134e,2,2
留下两块五的合影,7913.941,5f50f5a9,5f50f5a9,2,2
超适合在电影院看的多嘛,7913.985,3407cd2f,3407cd2f,2,2
两块五纪念！！！,7914.27,b89b9206,b89b9206,2,2
撒花,7914.555,364abedf,364abedf,2,2
合影留恋,7915.998,55d1b96,55d1b96,2,2
两块五万岁\(≧▽≦)/,7916.116,3e2aae2c,3e2aae2c,2,2
两块五的见证,7916.339,da577bf6,da577bf6,2,2
合影！,7917.414,df43a0fb,df43a0fb,2,2
完结合影,7918.058,e7c944d1,e7c944d1,2,2
合影,7918.529,b9323726,b9323726,2,2
五块哭唧唧,7918.617,c59a6ef9,c59a6ef9,2,2
2.5啊，总得留点痕迹,7919.003,fbad56dc,fbad56dc,2,2
二块五留念,7919.462,94d5cdcd,94d5cdcd,2,2
两块五,7919.473,85d7ccff,85d7ccff,2,2
2.5弹幕不亏,7919.763,688ca0a0,688ca0a0,2,2
两块五,7919.914,78c899c3,78c899c3,2,2
~~~~(>_<)~~~~,7920.057,c2fc8b57,c2fc8b57,2,2
2.5,7920.237,f76a96a,f76a96a,2,2
留个两块五的弹幕,7920.628,cbffe6d9,cbffe6d9,2,2
撒花~,7920.981,a43eeb7b,a43eeb7b,2,2
留念,7922.078,d7102c42,d7102c42,2,2
五块 纪念一下,7922.294,f3dcf0d5,f3dcf0d5,2,2
合影呀~,7923.345,a062b3fb,a062b3fb,2,2
专属两块五的弹幕,7923.422,ab276e71,ab276e71,2,2
五块一天,7923.898,fe7208c7,fe7208c7,2,2
-2.5,7923.926,5c2a0e5b,5c2a0e5b,2,2
合影,7924.138,979a725f,979a725f,2,2
弹幕两块五,7924.688,3.7526E+08,3.7526E+08,2,2
合影·-·,7925.036,6.1686E+20,6.1686E+20,2,2
合影留念,7925.109,53be3f81,53be3f81,2,2
我看了2次2.5，好亏啊！,7925.778,be470388,be470388,2,2
这就是两块五,7928.341,2c53ac22,2c53ac22,2,2
留念,7929.339,7b52fa4d,7b52fa4d,2,2
合影鸭。。,7930.166,681bf608,681bf608,2,2
吉例冎杂,7931.527,8e9119d4,8e9119d4,2,2
撒花撒花,7931.823,6e4e562d,6e4e562d,2,2
合影留念,7932.801,734a3244,734a3244,2,2
两块五留念,7934.603,49cbdb91,49cbdb91,2,2
唉，结束了我的2.5,7935.321,8a969b5c,8a969b5c,2,2
合影留念3.31,7935.473,3daaec3b,3daaec3b,2,2
合影（一条2块5）,7936.484,6389a9aa,6389a9aa,2,2
赶快留个痕迹hhh,7938.851,5b00360b,5b00360b,2,2
2块5合影留念,7943.066,8ef76983,8ef76983,2,2
两块五!,7943.239,e115bca1,e115bca1,2,2
合影留念,7943.417,fef2b831,fef2b831,2,2
2.5的弹幕 必须啊,7943.474,8d3aef7a,8d3aef7a,2,2
2.5的合影,7944.811,1f171231,1f171231,2,2
2.5!!!!!!!,7945.459,7c839dd3,7c839dd3,2,2
年会一月两次的微笑,7946.067,9acc7d49,9acc7d49,2,2
2.5,7946.333,bca9ca24,bca9ca24,2,2
 。。,7947.889,d49aa21,d49aa21,2,2
两块五的合影,7948.321,bde83e6b,bde83e6b,2,2
合影留念,7948.506,b76cf196,b76cf196,2,2
合影留念,7948.94,bca18b80,bca18b80,2,2
4.1愚人节，留下足迹,7949.528,33256356,33256356,2,2
没花钱的微笑:）,7950.026,cc5f46e8,cc5f46e8,2,2
五块,7950.033,f57516bc,f57516bc,2,2
年度就是舒服，合影！,7950.209,79f77ad9,79f77ad9,2,2
留下2.5的痕迹0.0,7951.181,1ba9629,1ba9629,2,2
合影,7951.279,117c8b2b,117c8b2b,2,2
五元的弹幕真值,7951.301,2359e4f8,2359e4f8,2,2
合影,7951.539,13a700ab,13a700ab,2,2
5块钱弹幕,7951.57,5c3c8af6,5c3c8af6,2,2
宇宙区区长孙连城在这有礼了,7952.078,9cc703de,9cc703de,2,2
五块值了,7952.199,fdf33d05,fdf33d05,2,2
五块钱走一遭!!!,7952.335,c9cca1ea,c9cca1ea,2,2
合影留念,7955.389,7542655c,7542655c,2,2
留念4.5,7958.696,7a87baf6,7a87baf6,2,2
2.5B币的弹幕,7959.542,58f7dcf8,58f7dcf8,2,2
什么二块五都是免费好不好233333,7960.11,8912a21,8912a21,2,2
合影,7960.554,937b581e,937b581e,2,2
为了2.5！！！,7960.774,ad77447f,ad77447f,2,2
2.5的合影,7961.91,d58acd0,d58acd0,2,2
2快五的合影,7962.235,af78ca6f,af78ca6f,2,2
发一条两块五的弹幕、,7962.408,4.75626E+06,4.75626E+06,2,2
留下花钱的痕迹,7962.506,93faf959,93faf959,2,2
合影,7963.492,71a0951a,71a0951a,2,2
完结撒花,7966.502,86698f22,86698f22,2,2
合影,7967.841,a3241080,a3241080,2,2
感觉弹幕说的好有道理，两块五要发条弹幕,7968.929,aa1e5298,aa1e5298,2,2
合影,7970.483,3cc973ab,3cc973ab,2,2
合影,7970.624,aa32c87e,aa32c87e,2,2
 合影留念,7971.306,937b581e,937b581e,2,2
2.5确实是免费的 还有2.5可以再看一次 免费的,7971.867,54ea5dbe,54ea5dbe,2,2
告辞- -,7972.475,563976cf,563976cf,2,2
留个弹幕,7972.912,26422421,26422421,2,2
刘明,7973.878,3f03eb30,3f03eb30,2,2
合影,7974.131,d264df8a,d264df8a,2,2
两块五两块五,7974.243,376becc6,376becc6,2,2
合影,7974.954,6e34c4b1,6e34c4b1,2,2
合影,7975.115,fce80ea5,fce80ea5,2,2
2块5.⊙ω⊙,7975.179,bc3b1873,bc3b1873,2,2
五块，值了,7975.491,b5c3952f,b5c3952f,2,2
我是五块的！！,7975.938,fe379c7f,fe379c7f,2,2
2.5的弹幕,7976.158,d9aea9d9,d9aea9d9,2,2
留下痕迹,7976.235,e38fdf,e38fdf,2,2
合影,7976.277,17ac78b,17ac78b,2,2
想了想还是发吧毕竟2.5,7976.513,a651acdc,a651acdc,2,2
来一条,7976.602,c54acfc4,c54acfc4,2,2
留个弹幕,7976.813,236a0bbc,236a0bbc,2,2
两块五,7977.803,81376425,81376425,2,2
合影留念,7979.334,d0ba26e3,d0ba26e3,2,2
留下足迹,7979.359,15ab41df,15ab41df,2,2
合影,7979.484,406e4181,406e4181,2,2
弹幕弹幕,7979.721,fde2eb17,fde2eb17,2,2
2.5,7979.753,5e142aa1,5e142aa1,2,2
2.5弹幕多发几次 合影,7980.109,2e152c39,2e152c39,2,2
留下来过的痕迹,7980.87,d851eafa,d851eafa,2,2
合影,7981.498,f31677da,f31677da,2,2
发条弹幕证明自己来过,7983.231,f126c50b,f126c50b,2,2
一个面包的弹幕,7983.358,1d486147,1d486147,2,2
为啥我用了2.6B币捏？,7983.373,a794b0b,a794b0b,2,2
合影,7983.908,95cf9e8f,95cf9e8f,2,2
哇呀呀呀证明我来过,7984.713,e818f5fe,e818f5fe,2,2
年费每个月都送5个,7985.129,9d7aefaa,9d7aefaa,2,2
两块五要发个弹幕,7985.352,267b2c81,267b2c81,2,2
111,7985.404,5b916994,5b916994,2,2
合影留恋,7985.51,4d12d26c,4d12d26c,2,2
合影www,7986.031,1175ed4a,1175ed4a,2,2
证明我来过这里！,7987.745,18841636,18841636,2,2
2.5,7987.977,31f63d5e,31f63d5e,2,2
5,7989.04,3a3f9ab9,3a3f9ab9,2,2
留念,7992.088,f7cd6dbd,f7cd6dbd,2,2
和我的五块钱合个影,7992.749,8897c247,8897c247,2,2
为毛我的手是五块,7993.523,24212434,24212434,2,2
年费的微笑,7994.271,a10d6d8d,a10d6d8d,2,2
合影留念,7994.396,3215b6c4,3215b6c4,2,2
还好还好哈还好还好哈还好还好哈还好还好哈好好干活活该活该古古怪怪不会后悔还好还好哈证明我来过这里,7995.115,429bbe8f,429bbe8f,2,2
两块五的弹幕必须要留,7996.185,9ca11a71,9ca11a71,2,2
两块五 血赚,7997.002,7b18b68a,7b18b68a,2,2
留念,7998.338,a12aece1,a12aece1,2,2
2.5 2.5,7999.93,a852672b,a852672b,2,2
合影留恋,7999.951,1fe026ec,1fe026ec,2,2
五块的弹幕啊,8003.227,53be3f81,53be3f81,2,2
合影,8003.369,51d734b7,51d734b7,2,2
留恋,8003.454,6038cbf3,6038cbf3,2,2
2.5留个纪念。,8003.938,2d675058,2d675058,2,2
年费的大笑,8003.987,ac8dd3e6,ac8dd3e6,2,2
5块钱路过,8004.044,3e260566,3e260566,2,2
我忍不住啦！两块五牛批！,8004.821,258c8a52,258c8a52,2,2
五块钱留个弹幕,8004.969,81d660b1,81d660b1,2,2
证明一下我来过,8005.507,f3abf1f8,f3abf1f8,2,2
花两次钱了,8007.296,814078a9,814078a9,2,2
为了我的五块钱我得说点啥,8007.694,a0dfe297,a0dfe297,2,2
两块五留个纪念hh,8009.494,6.86651E+05,6.86651E+05,2,2
留念,8011.541,cb8e6840,cb8e6840,2,2
留念,8011.626,cb239638,cb239638,2,2
我花了98 看这个.............,8012.557,f8cd56b2,f8cd56b2,2,2
留下痕迹,8012.559,ff2bf952,ff2bf952,2,2
五块钱留两条,8013.279,24212434,24212434,2,2
留念,8015.571,c23422c0,c23422c0,2,2
留下足迹,8015.807,cc0220ce,cc0220ce,2,2
说的好听个个都是b站送的5个b币,8015.983,a44ff2fc,a44ff2fc,2,2
五块钱值！！！！！！！！！！！,8019.962,ca884f0d,ca884f0d,2,2
留下足迹,8019.972,5849fde3,5849fde3,2,2
到此一游,8020.117,2cbba98a,2cbba98a,2,2
bye,8022.353,ab58968b,ab58968b,2,2
两块五的弹幕,8023.805,1697165b,1697165b,2,2
cgy   我本应该很快乐的。,8023.921,4d79afe9,4d79afe9,2,2
到此一游,8029.646,2cbba98a,2cbba98a,2,2
两块五听歌,8029.923,92059266,92059266,2,2
5块留名,8032.623,50b4a2ba,50b4a2ba,2,2
电影院三刷路过,8033.769,26422421,26422421,2,2
19 3 27,8035.091,c6d9df0e,c6d9df0e,2,2
2019-3-31,8035.766,99ea020d,99ea020d,2,2
2019–4–1,8035.902,903cabf5,903cabf5,2,2
3月26日01:21,8035.955,95321764,95321764,2,2
2019-3-30,8036.273,4b142fd7,4b142fd7,2,2
二块五的弹幕,8036.769,c9b27909,c9b27909,2,2
整一条弹幕,8037.657,10d4c640,10d4c640,2,2
19.3.28,8039.19,8f416920,8f416920,2,2
2019/3/30,8040.527,9e2edb0f,9e2edb0f,2,2
留名,8041.061,574294fa,574294fa,2,2
2019-3-10,8042.227,3e8838b4,3e8838b4,2,2
19.3.29,8043.154,f4dda93,f4dda93,2,2
留下足迹,8043.361,602dc698,602dc698,2,2
2019/4/3,8043.435,eb2a9128,eb2a9128,2,2
2019330,8043.774,7b61f727,7b61f727,2,2
3.29,8044.305,61b4f27d,61b4f27d,2,2
五块钱的必须嚣张点,8044.322,24212434,24212434,2,2
2019-03-31,8044.869,7f4cd289,7f4cd289,2,2
2019-3-31,8044.991,23c32f14,23c32f14,2,2
二块五的弹幕,8045.429,c9b27909,c9b27909,2,2
呸前面那个是十号的发错,8046.087,3e8838b4,3e8838b4,2,2
2019-4-4,8046.166,913e2d95,913e2d95,2,2
3.3,8046.393,623a6a9e,623a6a9e,2,2
2019-3-30,8047.307,3e8838b4,3e8838b4,2,2
3.3,8048.107,984dab26,984dab26,2,2
2019 3.31,8049.162,fc9ddf7f,fc9ddf7f,2,2
2019-3-31我生日,8050.548,15688cb9,15688cb9,2,2
3月28日21:39,8050.813,e6206621,e6206621,2,2
敢情我这么卡是因为电脑快没电了？？？,8051.497,59319ace,59319ace,2,2
2019，3，30,8052.565,d6a275d7,d6a275d7,2,2
1,8053.163,fb0f08d5,fb0f08d5,2,2
2019/03/31,8053.172,2d9a9b37,2d9a9b37,2,2
3.3,8055.041,860c23b3,860c23b3,2,2
2019-04-02,8056.449,c9b27909,c9b27909,2,2
2019-3-30,8056.894,360e7a2e,360e7a2e,2,2
合影,8057.974,24808bf1,24808bf1,2,2
2019-3-25,8059.284,b85fbcbf,b85fbcbf,2,2
定位,8059.818,967ab32c,967ab32c,2,2
2019/3/29,8059.944,5bf7e672,5bf7e672,2,2
3月29还没有到你是魔鬼嘛，现在27,8060.681,a97345e8,a97345e8,2,2
2019-03-30,8060.843,ba125628,ba125628,2,2
2.5的象征,8061.12,ee8277dd,ee8277dd,2,2
两块5必须嚣张点,8061.153,f76a96a,f76a96a,2,2
撒花,8061.532,2e152c39,2e152c39,2,2
2019-4-2-19.21,8064.443,62d60cf8,62d60cf8,2,2
2019   3   30,8065.472,17ac78b,17ac78b,2,2
2019，3，28,8066.232,7becafc8,7becafc8,2,2
字幕留念我的5B,8067.634,44fdeb88,44fdeb88,2,2
你怎么还在,8068.355,398defea,398defea,2,2
2019/3/31,8070.59,675cc81,675cc81,2,2
2019-3-25,8075.131,b85fbcbf,b85fbcbf,2,2
2019-4-01,8089.054,bffa1ed7,bffa1ed7,2,2
b,8102.512,ad77447f,ad77447f,2,2
说5块白花的你就这点出息了,8141.252,cca726f6,cca726f6,2,2
完结撒花,8147.165,53be3f81,53be3f81,2,2
两块五撒花,8155.003,92059266,92059266,2,2
花∠※,8155.173,63fc9200,63fc9200,2,2
完结撒花,8155.266,b76cf196,b76cf196,2,2
撒花,8155.328,ebf9cebd,ebf9cebd,2,2
撒花,8156.245,d04eacd9,d04eacd9,2,2
撒花,8161.109,4d79b5e1,4d79b5e1,2,2
撒花,8161.145,18841636,18841636,2,2
完结撒花！,8163.917,c3261505,c3261505,2,2
撒花,8166.232,fe379c7f,fe379c7f,2,2
撒花,8167.866,bfeb2a0e,bfeb2a0e,2,2
撒花,8171.184,23752412,23752412,2,2
两块五 血赚,8172.898,a9ecac24,a9ecac24,2,2
2019-4-1,8182.271,4b38448a,4b38448a,2,2
